date,open,high,low,close,close_24,high_24,low_24,range,range_24,change_24
2018-07-02,1.009,1.0096,1.003,1.0062,1.0059,1.0096,1.003,0.006600000000000161,0.006600000000000161,-0.0030999999999998806
2018-07-01,1.0091,1.01,1.005,1.0093,1.009,1.01,1.005,0.0050000000000001155,0.0050000000000001155,-0.00010000000000021103
2018-06-29,1.0019,1.0105,1.0018,1.009,1.0091,1.0105,1.0018,0.00869999999999993,0.00869999999999993,0.007200000000000095
2018-06-28,1.0024,1.0038,1.0004,1.0022,1.0019,1.0038,1.0004,0.0034000000000000696,0.0034000000000000696,-0.0004999999999999449
2018-06-27,1.0087,1.0108,1.0019,1.0028,1.0024,1.0108,1.0019,0.008899999999999908,0.008899999999999908,-0.006299999999999972
2018-06-26,1.0127,1.0142,1.0074,1.0086,1.0087,1.0142,1.0074,0.006799999999999917,0.006799999999999917,-0.0040000000000000036
2018-06-25,1.0119,1.0144,1.0106,1.0127,1.0127,1.0144,1.0106,0.0038000000000000256,0.0038000000000000256,0.0007999999999999119
2018-06-24,1.012,1.0122,1.0107,1.0122,1.0119,1.0122,1.0107,0.0015000000000000568,0.0015000000000000568,-9.999999999998899e-05
2018-06-22,1.0084,1.0126,1.0076,1.0113,1.012,1.0126,1.0076,0.004999999999999893,0.004999999999999893,0.0036000000000000476
2018-06-21,1.0033,1.0101,1.0009,1.0084,1.0084,1.0101,1.0009,0.009200000000000097,0.009200000000000097,0.005099999999999882
2018-06-20,1.0053,1.0062,1.0013,1.0036,1.0033,1.0062,1.0013,0.004899999999999904,0.004899999999999904,-0.0020000000000000018
2018-06-19,1.004,1.0081,1.0018,1.0056,1.0053,1.0081,1.0018,0.006299999999999972,0.006299999999999972,0.0013000000000000789
2018-06-18,1.0016,1.0063,1.0006,1.0044,1.004,1.0063,1.0006,0.005700000000000038,0.005700000000000038,0.0023999999999999577
2018-06-17,1.0021,1.0039,1.0013,1.0019,1.0016,1.0039,1.0013,0.0025999999999999357,0.0025999999999999357,-0.0004999999999999449
2018-06-15,1.003,1.0053,1.0009,1.0035,1.0021,1.0053,1.0009,0.0044000000000001815,0.0044000000000001815,-0.0008999999999999009
2018-06-14,1.0149,1.0174,1.0022,1.0033,1.003,1.0174,1.0022,0.015200000000000102,0.015200000000000102,-0.011900000000000022
2018-06-13,1.0127,1.016,1.0103,1.0152,1.0149,1.016,1.0103,0.005700000000000038,0.005700000000000038,0.0021999999999999797
2018-06-12,1.0136,1.017,1.0114,1.0131,1.0127,1.017,1.0114,0.005599999999999827,0.005599999999999827,-0.0009000000000001229
2018-06-11,1.0149,1.0162,1.0124,1.0138,1.0136,1.0162,1.0124,0.0038000000000000256,0.0038000000000000256,-0.0012999999999998568
2018-06-10,1.015,1.0154,1.0131,1.0152,1.0149,1.0154,1.0131,0.0023000000000001908,0.0023000000000001908,-9.999999999998899e-05
2018-06-09,1.0146,1.0146,1.0146,1.0146,1.015,1.015,1.0146,0.0,0.00039999999999995595,0.00039999999999995595
2018-06-08,1.0196,1.0201,1.0109,1.015,1.0146,1.0201,1.0109,0.009200000000000097,0.009200000000000097,-0.0050000000000001155
2018-06-07,1.0137,1.0213,1.0133,1.0196,1.0196,1.0213,1.0133,0.008000000000000007,0.008000000000000007,0.005900000000000016
2018-06-06,1.0154,1.0165,1.0111,1.0137,1.0137,1.0165,1.0111,0.005399999999999849,0.005399999999999849,-0.0017000000000000348
2018-06-05,1.0115,1.017,1.0102,1.0157,1.0154,1.017,1.0102,0.006799999999999917,0.006799999999999917,0.0039000000000000146
2018-06-04,1.0109,1.0171,1.0102,1.0119,1.0115,1.0171,1.0102,0.006899999999999906,0.006899999999999906,0.000600000000000156
2018-06-03,1.0121,1.0128,1.01,1.0109,1.0109,1.0128,1.01,0.0027999999999999137,0.0027999999999999137,-0.0012000000000000899
2018-06-01,1.0155,1.0158,1.0085,1.0116,1.0121,1.0158,1.0085,0.007300000000000084,0.007300000000000084,-0.0034000000000000696
2018-05-31,1.0107,1.0174,1.0105,1.0158,1.0155,1.0174,1.0105,0.006900000000000128,0.006900000000000128,0.0048000000000001375
2018-05-30,1.0086,1.0121,1.0061,1.0109,1.0107,1.0121,1.0061,0.006000000000000005,0.006000000000000005,0.0020999999999999908
2018-05-29,1.006,1.0147,1.0012,1.0089,1.0086,1.0147,1.0012,0.013499999999999845,0.013499999999999845,0.0025999999999999357
2018-05-28,1.0068,1.0088,1.0038,1.0063,1.006,1.0088,1.0038,0.004999999999999893,0.004999999999999893,-0.0007999999999999119
2018-05-27,1.0095,1.0111,1.0065,1.0072,1.0068,1.0111,1.0065,0.0046000000000001595,0.0046000000000001595,-0.0027000000000001467
2018-05-25,1.0085,1.0098,1.0059,1.0093,1.0095,1.0098,1.0059,0.0039000000000000146,0.0039000000000000146,0.001000000000000112
2018-05-24,1.0053,1.0114,1.0048,1.0089,1.0085,1.0114,1.0048,0.006600000000000161,0.006600000000000161,0.0031999999999998696
2018-05-23,1.0074,1.0103,1.0018,1.0055,1.0053,1.0103,1.0018,0.008499999999999952,0.008499999999999952,-0.0020999999999999908
2018-05-22,1.0029,1.0081,1.0007,1.0077,1.0074,1.0081,1.0007,0.007400000000000073,0.007400000000000073,0.0045000000000001705
2018-05-21,1.0016,1.0033,0.9993,1.0033,1.0029,1.0033,0.9993,0.004000000000000115,0.004000000000000115,0.0012999999999998568
2018-05-20,1.0022,1.003,1.0006,1.0019,1.0016,1.003,1.0006,0.0023999999999999577,0.0023999999999999577,-0.0005999999999999339
2018-05-18,0.998,1.0048,0.9976,1.0022,1.0022,1.0048,0.9976,0.007199999999999873,0.007199999999999873,0.0041999999999999815
2018-05-17,0.9989,1.0011,0.9963,0.9985,0.998,1.0011,0.9963,0.0048000000000001375,0.0048000000000001375,-0.0009000000000000119
2018-05-16,0.9982,1.0013,0.9976,0.9993,0.9989,1.0013,0.9976,0.0037000000000000366,0.0037000000000000366,0.0007000000000000339
2018-05-15,0.9992,1.0014,0.9955,0.9986,0.9982,1.0014,0.9955,0.005900000000000016,0.005900000000000016,-0.0010000000000000009
2018-05-14,0.9991,1.004,0.9982,0.9995,0.9992,1.004,0.9982,0.005800000000000027,0.005800000000000027,9.999999999998899e-05
2018-05-13,0.9992,1.0,0.9984,0.9994,0.9991,1.0,0.9984,0.0016000000000000458,0.0016000000000000458,-9.999999999998899e-05
2018-05-11,0.9967,1.0021,0.9956,0.9991,0.9992,1.0021,0.9956,0.00649999999999995,0.00649999999999995,0.0024999999999999467
2018-05-10,0.9944,1.0004,0.9939,0.997,0.9967,1.0004,0.9939,0.00649999999999995,0.00649999999999995,0.0023000000000000798
2018-05-09,0.9975,0.9994,0.9936,0.9944,0.9944,0.9994,0.9936,0.005799999999999916,0.005799999999999916,-0.0031000000000001027
2018-05-08,0.9966,0.9994,0.995,0.998,0.9975,0.9994,0.995,0.0043999999999999595,0.0043999999999999595,0.0009000000000000119
2018-05-07,0.9993,1.0014,0.9939,0.997,0.9966,1.0014,0.9939,0.007500000000000062,0.007500000000000062,-0.0026999999999999247
2018-05-06,0.9997,1.0003,0.9988,0.9997,0.9993,1.0003,0.9988,0.0014999999999999458,0.0014999999999999458,-0.00040000000000006697
2018-05-04,1.0017,1.0028,0.9975,0.9999,0.9997,1.0028,0.9975,0.00529999999999986,0.00529999999999986,-0.0020000000000000018
2018-05-03,1.0005,1.0042,0.9998,1.002,1.0017,1.0042,0.9998,0.0043999999999999595,0.0043999999999999595,0.0012000000000000899
2018-05-02,1.0028,1.0062,0.9995,1.0008,1.0005,1.0062,0.9995,0.006699999999999928,0.006699999999999928,-0.0022999999999999687
2018-05-01,1.0088,1.0093,1.0025,1.0031,1.0028,1.0093,1.0025,0.006800000000000139,0.006800000000000139,-0.006000000000000005
2018-04-30,1.0113,1.0127,1.0076,1.009,1.0088,1.0127,1.0076,0.005099999999999882,0.005099999999999882,-0.0025000000000001688
2018-04-29,1.012,1.0128,1.0112,1.0117,1.0113,1.0128,1.0112,0.0015999999999998238,0.0015999999999998238,-0.0006999999999999229
2018-04-27,1.0105,1.0128,1.0077,1.0121,1.012,1.0128,1.0077,0.005099999999999882,0.005099999999999882,0.0015000000000000568
2018-04-26,1.0168,1.0184,1.01,1.0108,1.0105,1.0184,1.01,0.008399999999999963,0.008399999999999963,-0.006299999999999972
2018-04-25,1.0209,1.0215,1.015,1.0171,1.0168,1.0215,1.015,0.006500000000000172,0.006500000000000172,-0.0040999999999999925
2018-04-24,1.0219,1.0236,1.0189,1.0212,1.0209,1.0236,1.0189,0.0047000000000001485,0.0047000000000001485,-0.001000000000000112
2018-04-23,1.0245,1.0257,1.0211,1.0222,1.0219,1.0257,1.0211,0.0046000000000001595,0.0046000000000001595,-0.0025999999999999357
2018-04-22,1.0255,1.0261,1.024,1.0249,1.0245,1.0261,1.024,0.0020999999999999908,0.0020999999999999908,-0.001000000000000112
2018-04-20,1.0286,1.0299,1.0244,1.0251,1.0255,1.0299,1.0244,0.00550000000000006,0.00550000000000006,-0.0030999999999998806
2018-04-19,1.0321,1.0341,1.028,1.029,1.0286,1.0341,1.028,0.006099999999999994,0.006099999999999994,-0.0035000000000000586
2018-04-18,1.0337,1.036,1.0309,1.0324,1.0321,1.036,1.0309,0.0051000000000001044,0.0051000000000001044,-0.0016000000000000458
2018-04-17,1.0414,1.0435,1.0328,1.034,1.0337,1.0435,1.0328,0.010700000000000154,0.010700000000000154,-0.00770000000000004
2018-04-16,1.0373,1.0438,1.0372,1.0417,1.0414,1.0438,1.0372,0.006600000000000161,0.006600000000000161,0.0040999999999999925
2018-04-15,1.0389,1.0397,1.0372,1.0376,1.0373,1.0397,1.0372,0.0025000000000001688,0.0025000000000001688,-0.0015999999999998238
2018-04-13,1.0388,1.0415,1.037,1.038,1.0389,1.0415,1.037,0.0045000000000001705,0.0045000000000001705,9.999999999998899e-05
2018-04-12,1.0442,1.0447,1.0362,1.0391,1.0388,1.0447,1.0362,0.008499999999999952,0.008499999999999952,-0.005400000000000071
2018-04-11,1.0447,1.0463,1.0416,1.0442,1.0442,1.0463,1.0416,0.0046999999999999265,0.0046999999999999265,-0.0004999999999999449
2018-04-10,1.0454,1.0486,1.0432,1.045,1.0447,1.0486,1.0432,0.005400000000000071,0.005400000000000071,-0.000700000000000145
2018-04-09,1.0419,1.046,1.0401,1.0457,1.0454,1.046,1.0401,0.005900000000000016,0.005900000000000016,0.0035000000000000586
2018-04-08,1.0422,1.0432,1.0404,1.0423,1.0419,1.0432,1.0404,0.0027999999999999137,0.0027999999999999137,-0.00029999999999996696
2018-04-06,1.0382,1.0437,1.036,1.0425,1.0422,1.0437,1.036,0.00770000000000004,0.00770000000000004,0.0040000000000000036
2018-04-05,1.0409,1.0416,1.0368,1.0384,1.0382,1.0416,1.0368,0.0048000000000001375,0.0048000000000001375,-0.0026999999999999247
2018-04-04,1.0427,1.0466,1.04,1.0412,1.0409,1.0466,1.04,0.006599999999999939,0.006599999999999939,-0.0018000000000000238
2018-04-03,1.0466,1.0488,1.0414,1.0427,1.0427,1.0488,1.0414,0.007399999999999851,0.007399999999999851,-0.0039000000000000146
2018-04-02,1.0473,1.0494,1.0451,1.0469,1.0466,1.0494,1.0451,0.0043000000000001926,0.0043000000000001926,-0.0006999999999999229
2018-04-01,1.0462,1.0495,1.0462,1.0476,1.0473,1.0495,1.0462,0.0033000000000000806,0.0033000000000000806,0.0010999999999998789
2018-03-30,1.0454,1.0497,1.045,1.0486,1.0462,1.0497,1.045,0.0047000000000001485,0.0047000000000001485,0.0007999999999999119
2018-03-29,1.0446,1.0471,1.043,1.0455,1.0454,1.0471,1.043,0.0040999999999999925,0.0040999999999999925,0.0008000000000001339
2018-03-28,1.0563,1.0568,1.0436,1.0448,1.0446,1.0568,1.0436,0.013199999999999878,0.013199999999999878,-0.011700000000000044
2018-03-27,1.0574,1.0597,1.0513,1.0565,1.0563,1.0597,1.0513,0.008400000000000185,0.008400000000000185,-0.0010999999999998789
2018-03-26,1.0561,1.0598,1.0536,1.0577,1.0574,1.0598,1.0536,0.006199999999999983,0.006199999999999983,0.0012999999999998568
2018-03-25,1.0554,1.0567,1.0544,1.0564,1.0561,1.0567,1.0544,0.0022999999999999687,0.0022999999999999687,0.000700000000000145
2018-03-23,1.055,1.0585,1.053,1.0554,1.0554,1.0585,1.053,0.00550000000000006,0.00550000000000006,0.00039999999999995595
2018-03-22,1.0534,1.0569,1.0506,1.0553,1.055,1.0569,1.0506,0.006299999999999972,0.006299999999999972,0.0016000000000000458
2018-03-21,1.0456,1.054,1.0452,1.0537,1.0534,1.054,1.0452,0.008800000000000141,0.008800000000000141,0.007799999999999807
2018-03-20,1.0505,1.0522,1.0447,1.0458,1.0456,1.0522,1.0447,0.007500000000000062,0.007500000000000062,-0.004899999999999904
2018-03-19,1.0491,1.053,1.0466,1.0508,1.0505,1.053,1.0466,0.006399999999999961,0.006399999999999961,0.0014000000000000679
2018-03-18,1.048,1.0503,1.048,1.0494,1.0491,1.0503,1.048,0.0022999999999999687,0.0022999999999999687,0.0010999999999998789
2018-03-16,1.0504,1.0541,1.047,1.0499,1.048,1.0541,1.047,0.007100000000000106,0.007100000000000106,-0.0023999999999999577
2018-03-15,1.0578,1.0598,1.0499,1.0508,1.0504,1.0598,1.0499,0.00990000000000002,0.00990000000000002,-0.007400000000000073
2018-03-14,1.0592,1.0609,1.0544,1.0581,1.0578,1.0609,1.0544,0.00649999999999995,0.00649999999999995,-0.0013999999999998458
2018-03-13,1.0545,1.0602,1.0528,1.0592,1.0592,1.0602,1.0528,0.007400000000000073,0.007400000000000073,0.0046999999999999265
2018-03-12,1.0508,1.057,1.0507,1.0549,1.0545,1.057,1.0507,0.006299999999999972,0.006299999999999972,0.0037000000000000366
2018-03-11,1.0517,1.0525,1.0505,1.0512,1.0508,1.0525,1.0505,0.0020000000000000018,0.0020000000000000018,-0.0009000000000001229
2018-03-09,1.051,1.0537,1.0485,1.0507,1.0517,1.0537,1.0485,0.0052000000000000934,0.0052000000000000934,0.000700000000000145
2018-03-08,1.0595,1.0611,1.05,1.0512,1.051,1.0611,1.05,0.011099999999999888,0.011099999999999888,-0.008500000000000174
2018-03-07,1.0665,1.0684,1.0587,1.0597,1.0595,1.0684,1.0587,0.009700000000000042,0.009700000000000042,-0.006999999999999895
2018-03-06,1.0633,1.0681,1.0616,1.0664,1.0665,1.0681,1.0616,0.00649999999999995,0.00649999999999995,0.0032000000000000917
2018-03-05,1.0673,1.0689,1.0624,1.0633,1.0633,1.0689,1.0624,0.00649999999999995,0.00649999999999995,-0.0040000000000000036
2018-03-04,1.0659,1.0695,1.0643,1.0672,1.0673,1.0695,1.0643,0.005199999999999871,0.005199999999999871,0.0013999999999998458
2018-03-02,1.0617,1.0706,1.0606,1.0666,1.0659,1.0706,1.0606,0.010000000000000009,0.010000000000000009,0.0041999999999999815
2018-03-01,1.0582,1.0624,1.0534,1.0619,1.0617,1.0624,1.0534,0.009000000000000119,0.009000000000000119,0.0035000000000000586
2018-02-28,1.0646,1.065,1.0576,1.0581,1.0582,1.065,1.0576,0.007399999999999851,0.007399999999999851,-0.006399999999999961
2018-02-27,1.0654,1.0683,1.0616,1.0646,1.0646,1.0683,1.0616,0.006699999999999928,0.006699999999999928,-0.0007999999999999119
2018-02-26,1.0666,1.0721,1.0644,1.0657,1.0654,1.0721,1.0644,0.00770000000000004,0.00770000000000004,-0.0012000000000000899
2018-02-25,1.0674,1.068,1.0662,1.0666,1.0666,1.068,1.0662,0.0018000000000000238,0.0018000000000000238,-0.0007999999999999119
2018-02-23,1.0715,1.0721,1.0664,1.0677,1.0674,1.0721,1.0664,0.005700000000000038,0.005700000000000038,-0.0040999999999999925
2018-02-22,1.0638,1.072,1.0623,1.0716,1.0715,1.072,1.0623,0.009700000000000042,0.009700000000000042,0.007699999999999818
2018-02-21,1.0673,1.07,1.0638,1.0641,1.0638,1.07,1.0638,0.006199999999999983,0.006199999999999983,-0.0034999999999998366
2018-02-20,1.0761,1.0765,1.0669,1.0674,1.0673,1.0765,1.0669,0.009600000000000053,0.009600000000000053,-0.008800000000000141
2018-02-19,1.0781,1.0794,1.0725,1.0759,1.0761,1.0794,1.0725,0.006899999999999906,0.006899999999999906,-0.0020000000000000018
2018-02-18,1.0778,1.0782,1.0757,1.0781,1.0781,1.0782,1.0757,0.0024999999999999467,0.0024999999999999467,0.00029999999999996696
2018-02-16,1.0835,1.0882,1.0763,1.0777,1.0778,1.0882,1.0763,0.011900000000000022,0.011900000000000022,-0.005699999999999816
2018-02-15,1.0757,1.0854,1.0757,1.0836,1.0835,1.0854,1.0757,0.00969999999999982,0.00969999999999982,0.007799999999999807
2018-02-14,1.0683,1.0767,1.0665,1.0755,1.0757,1.0767,1.0665,0.010199999999999987,0.010199999999999987,0.007400000000000073
2018-02-13,1.0637,1.0724,1.0636,1.0684,1.0683,1.0724,1.0636,0.008799999999999919,0.008799999999999919,0.0045999999999999375
2018-02-12,1.0633,1.0676,1.0632,1.0638,1.0637,1.0676,1.0632,0.0044000000000001815,0.0044000000000001815,0.000400000000000178
2018-02-11,1.0639,1.0643,1.062,1.0629,1.0633,1.0643,1.062,0.0022999999999999687,0.0022999999999999687,-0.000600000000000156
2018-02-09,1.0681,1.0694,1.0624,1.0637,1.0639,1.0694,1.0624,0.006999999999999895,0.006999999999999895,-0.0041999999999999815
2018-02-08,1.0592,1.0686,1.0557,1.0682,1.0681,1.0686,1.0557,0.012899999999999912,0.012899999999999912,0.00890000000000013
2018-02-07,1.0679,1.0703,1.0574,1.0594,1.0592,1.0703,1.0574,0.012900000000000134,0.012900000000000134,-0.008700000000000152
2018-02-06,1.0727,1.0743,1.0638,1.068,1.0679,1.0743,1.0638,0.010499999999999954,0.010499999999999954,-0.0047999999999999154
2018-02-05,1.0719,1.0764,1.0661,1.0728,1.0727,1.0764,1.0661,0.010299999999999976,0.010299999999999976,0.0007999999999999119
2018-02-04,1.073,1.073,1.0702,1.0721,1.0719,1.073,1.0702,0.0027999999999999137,0.0027999999999999137,-0.0010999999999998789
2018-02-02,1.0791,1.0799,1.0707,1.0734,1.073,1.0799,1.0707,0.009200000000000097,0.009200000000000097,-0.006099999999999994
2018-02-01,1.0728,1.0799,1.0701,1.0793,1.0791,1.0799,1.0701,0.009800000000000031,0.009800000000000031,0.006299999999999972
2018-01-31,1.0694,1.076,1.0682,1.0731,1.0728,1.076,1.0682,0.007800000000000029,0.007800000000000029,0.0034000000000000696
2018-01-30,1.0658,1.0739,1.0642,1.0695,1.0694,1.0739,1.0642,0.009700000000000042,0.009700000000000042,0.0035999999999998256
2018-01-29,1.0698,1.071,1.0649,1.0657,1.0658,1.071,1.0649,0.006099999999999994,0.006099999999999994,-0.0040000000000000036
2018-01-28,1.0707,1.0707,1.0662,1.0699,1.0698,1.0707,1.0662,0.0044999999999999485,0.0044999999999999485,-0.0008999999999999009
2018-01-26,1.06,1.0723,1.06,1.0691,1.0707,1.0723,1.06,0.012299999999999978,0.012299999999999978,0.010699999999999932
2018-01-25,1.0568,1.0757,1.0559,1.0598,1.06,1.0757,1.0559,0.01980000000000004,0.01980000000000004,0.0032000000000000917
2018-01-24,1.0434,1.0605,1.0432,1.0572,1.0568,1.0605,1.0432,0.017300000000000093,0.017300000000000093,0.013399999999999856
2018-01-23,1.0391,1.0451,1.0376,1.0437,1.0434,1.0451,1.0376,0.00749999999999984,0.00749999999999984,0.0043000000000001926
2018-01-22,1.0394,1.0422,1.0369,1.0391,1.0391,1.0422,1.0369,0.005300000000000082,0.005300000000000082,-0.000300000000000189
2018-01-21,1.0367,1.0406,1.0367,1.0396,1.0394,1.0406,1.0367,0.0039000000000000146,0.0039000000000000146,0.0027000000000001467
2018-01-19,1.0424,1.0484,1.0365,1.0375,1.0367,1.0484,1.0365,0.011900000000000022,0.011900000000000022,-0.005700000000000038
2018-01-18,1.0339,1.0442,1.0339,1.0427,1.0424,1.0442,1.0339,0.010299999999999976,0.010299999999999976,0.008499999999999952
2018-01-17,1.041,1.0444,1.0341,1.0342,1.0339,1.0444,1.0339,0.010299999999999976,0.010499999999999954,-0.007099999999999884
2018-01-16,1.0378,1.0434,1.0342,1.0415,1.041,1.0434,1.0342,0.009200000000000097,0.009200000000000097,0.0031999999999998696
2018-01-15,1.0331,1.0411,1.032,1.0378,1.0378,1.0411,1.032,0.009099999999999886,0.009099999999999886,0.0047000000000001485
2018-01-14,1.0326,1.0338,1.0318,1.0332,1.0331,1.0338,1.0318,0.0020000000000000018,0.0020000000000000018,0.0004999999999999449
2018-01-12,1.0249,1.0343,1.023,1.0336,1.0326,1.0343,1.023,0.011300000000000088,0.011300000000000088,0.00770000000000004
2018-01-11,1.0216,1.0273,1.0183,1.0249,1.0249,1.0273,1.0183,0.009000000000000119,0.009000000000000119,0.0032999999999998586
2018-01-10,1.0164,1.0248,1.0153,1.0219,1.0216,1.0248,1.0153,0.009499999999999842,0.009499999999999842,0.0052000000000000934
2018-01-09,1.0228,1.0238,1.0156,1.0165,1.0164,1.0238,1.0156,0.008199999999999985,0.008199999999999985,-0.006399999999999961
2018-01-08,1.0247,1.0255,1.0215,1.023,1.0228,1.0255,1.0215,0.0040000000000000036,0.0040000000000000036,-0.0019000000000000128
2018-01-07,1.0256,1.0257,1.0234,1.0248,1.0247,1.0257,1.0234,0.0022999999999999687,0.0022999999999999687,-0.0009000000000001229
2018-01-05,1.0256,1.0266,1.0215,1.0262,1.0256,1.0266,1.0215,0.005099999999999882,0.005099999999999882,0.0
2018-01-04,1.0227,1.0268,1.0219,1.0257,1.0256,1.0268,1.0219,0.004899999999999904,0.004899999999999904,0.0029000000000001247
2018-01-03,1.0281,1.0295,1.0202,1.023,1.0227,1.0295,1.0202,0.009300000000000086,0.009300000000000086,-0.005400000000000071
2018-01-02,1.0256,1.0308,1.0251,1.028,1.0281,1.0308,1.0251,0.005700000000000038,0.005700000000000038,0.0024999999999999467
2018-01-01,1.0261,1.0261,1.023,1.0247,1.0256,1.0261,1.023,0.0031000000000001027,0.0031000000000001027,-0.0004999999999999449
